the_geom,temp,the_geom_webmercator,narrative,nearest_city,equipment_damage,minute,rr_employees_killed,year,highest_speed_reported,passengers_injured,hour,tons,states,county,railroad,date,cartodb_id,others_injured,state,subdivision,cause,cause_subcategory,train_speed,weather,total_damage,accident_type,passengers_killed,visibility,day,rr_employees_injured,am_pm,month,image,zip_code
0101000020E610000098F6CDFDD54554C0EFE4D3635B0A4040,65,0101000020110F0000922411B1BA3761C1200A1345F8CA4C41,"Y29004 WAS GETTING A24 SOLID FOR THE OUTBOUND Q69104. AT THE POINT IN WHICH THE RCF AND THE UTILITY MAN MADE A24 SOLID, THE UTILITY MAN PROVIDED IMPROPER INSTRUCTIONS AND THE RCF SHOVED INSTEAD OF PUL LING SOUTH OUT OF A24.     ",SAVANNAH,16820,47,0,2011,6,0,8,0,31,CHATHAM,CSX,2011-11-04 00:00:00+00,10019,0,Georgia,,Train operation - Human Factors,General Switching Rules,6,Clear,16820,Derailment,0,Dark,4,0,PM,11-Nov,http://www.eurail.com/sites/eurail.com/files/styles/asset_image_responsive_common_big_image/public/tgv_high-speed_train_france.jpg,00601
0101000020E6100000F50A0BEE071955C0581EA4A7C8DF4040,65,0101000020110F0000F1E500E918EB61C1E873151AD87A4E41,Y29230 FAILED TO PROTECT THE LEAD END OF A CUT THAT HE WAS ATTEMPTING TO STRETCH THE SLACK ON. THE F OREMAN DOUBLED C01 TO C05. AFTER MAKING THE COUPLING IN C05 THE FOREMAN MISJUDGED THE DISTANCE LEFT IN HIS ZONE. AS THE MOVE WAS PERFORMED Y29230 COLLIDED WITH Y29130 DERAILING 2 CARS AND DAMAGING A L OCOMOTIVE.    ,ATLANTA,11000,30,0,2010,7,0,7,0,31,FULTON,CSX,2010-10-30 00:00:00+00,1365,0,Georgia,,Train operation - Human Factors,General Switching Rules,4,Clear,42150,Other,0,Dark,30,0,PM,10-Oct,http://www.eurail.com/sites/eurail.com/files/styles/asset_image_responsive_common_big_image/public/tgv_high-speed_train_france.jpg,00601
0101000020E610000098F6CDFDD54554C0EFE4D3635B0A4040,71,0101000020110F0000922411B1BA3761C1200A1345F8CA4C41,BNSF 239220 DERAILED ACCOUNT CSX CONDUCTOR FAILED TO PROTECT SHOVE MOVE ON HIS TRAIN Q10321.       ,SAVANNAH,0,55,0,2012,6,0,4,0,31,CHATHAM,GIMY,2012-07-21 00:00:00+00,7880,0,Georgia,SYSTEM,Train operation - Human Factors,General Switching Rules,0,Clear,96355,Other,0,Dawn,21,0,AM,12-Jul,http://www.eurail.com/sites/eurail.com/files/styles/asset_image_responsive_common_big_image/public/tgv_high-speed_train_france.jpg,00601
0101000020E6100000520E6613602355C049D3A0681ECA4040,44,0101000020110F00001D9438FBE1F361C143A2531BA14E4E41,Q14510 STRUCK A TRACTOR TRAILER AT GRESHAM STREET CROSSING. DRIVER AND PASSENGER IN TRUCK EXITED BEF ORE IMPACT. NO INJURIES TO CREW OR VEHICLE OCCUPANTS. PROTECTION ALSO AT CROSSING: ADVANCE WARNING.      ,UNION CITY,20000,48,0,2011,45,0,10,3200,31,FULTON,CSX,2011-11-10 00:00:00+00,6408,0,Georgia,,Miscellaneous Causes Not Otherwise Listed,Loading Procedures,45,Clear,60000,Hwy-rail crossing,0,Dark,10,0,PM,11-Nov,http://www.eurail.com/sites/eurail.com/files/styles/asset_image_responsive_common_big_image/public/tgv_high-speed_train_france.jpg,00601
0101000020E610000015FF7744854954C06005F86EF30E4040,101,0101000020110F000038ECF8D0DB3A61C1A0213C602ED44C41,2 CAR DERAILMENT BETWEEN CONTAINER & CHATHAM YARD DUE TO BROKEN SWITCH POINT.       ,GARDEN CITY,16954,0,0,2010,4,0,1,0,31,CHATHAM,SAPT,2010-07-30 00:00:00+00,9524,0,Georgia,,"Rack, Roadbed and Structures","Frogs, Switches and Track Appliances",4,Clear,26912,Derailment,0,Day,30,0,PM,10-Jul,http://www.eurail.com/sites/eurail.com/files/styles/asset_image_responsive_common_big_image/public/tgv_high-speed_train_france.jpg,00601
0101000020E610000006854199461C55C0813FFCFCF7D64040,31,0101000020110F0000AED0BE65DAED61C1C53CC1EBD7684E41,"GE22 SHOVING SOUTH ON NS OWNED AND MAINTAINED TRACK, DERAILED 7 TRIPLE CROWN BOGEY'S DAMAGING 5 TRAI LERS      ",EAST POINT,29400,20,0,2014,5,0,6,0,31,FULTON,NS,2014-01-06 00:00:00+00,9517,0,Georgia,GEORGIA,Train operation - Human Factors,"Flagging, Fixed, Hand and Radio Signals ",5,Clear,29400,Derailment,0,Dusk,6,0,PM,14-Jan,http://www.eurail.com/sites/eurail.com/files/styles/asset_image_responsive_common_big_image/public/tgv_high-speed_train_france.jpg,00601
0101000020E610000046ED7E15E02A55C0ECD45C6E30C24040,70,0101000020110F00006AB417A540FA61C1662293CD773E4E41,A 1999 INTERNATIONAL TRACTOR TRAILER GOT THE TRAILERS LANDING GEAR JAMMED ONTO THE STREET AND COULD NOT MOVE BEFORE BEING STRUCK BY Q24221 AT CROSSING. AGE OF MOTORIST UNKNOWN. PROTECTION ALSO AT CROS SING: ADVANCE WARNING AND PAVEMENT MARKINGS.     ,PALMETTO,10000,5,0,2012,40,0,8,2200,31,FULTON,CSX,2012-08-21 00:00:00+00,8929,0,Georgia,NONE,Miscellaneous Causes Not Otherwise Listed,Loading Procedures,40,Clear,25000,Hwy-rail crossing,0,Day,21,0,AM,12-Aug,http://www.eurail.com/sites/eurail.com/files/styles/asset_image_responsive_common_big_image/public/tgv_high-speed_train_france.jpg,00601
0101000020E610000006854199461C55C0813FFCFCF7D64040,43,0101000020110F0000AED0BE65DAED61C1C53CC1EBD7684E41,"251G128, SHOVING NORTH WITH 2 UNITS, 53 LOADS, AND 1855 TONS, DERAILED TCSZ 364092 AND DAMAGED TCSZ 464354, TCSZ 467633 AND TCSZ 466334.      ",EAST POINT,31900,35,0,2012,5,0,9,5110,31,FULTON,NS,2012-01-30 00:00:00+00,9237,0,Georgia,GEORGIA,Train operation - Human Factors,General Switching Rules,5,Clear,31900,Derailment,0,Day,30,0,AM,12-Jan,http://www.eurail.com/sites/eurail.com/files/styles/asset_image_responsive_common_big_image/public/tgv_high-speed_train_france.jpg,00601
0101000020E6100000F50A0BEE071955C0581EA4A7C8DF4040,40,0101000020110F0000F1E500E918EB61C1E873151AD87A4E41,"THE Y29018 STARTS HUMPING A CUT OF CARS. THE YARDMASTER HUMPS TWO SINGLE CAR CUTS INTO C29. THE LAST CAR IN THE TRACK WAS NOKL 725237. HE THEN HUMPS TTZX 85726 INTO C29 AND IT BYPASSES NOKL 725237 RES ULTING IN A DERAILMENT. NEXT THE YARDMASTER HUMPED 2 MORE SINGLE CAR CUTS INTO C29 FOLLOWING THE TTZ X 85726. THE LAST CAR, TTZX 865549, WAS HUMPED INTO C29 AND WAS FOULING THE LEAD DUE TO THE CARS AHE AD BEING DERAILED FROM A BYPASS COUPLER. THE YARDMASTER THEN ATTEMPTS TO HUMP CRGX 8274 TO TRACK C32 . SEVEN SECONDS LATER HE OVERRIDES THE STALL THINKING THE CARS IN C29 WERE IN THE CLEAR AND SIDESWIP ES TTZX 865549 THAT IS OUT OF THE FOUL IN C29. ",ATLANTA,0,36,0,2014,4,0,8,0,31,FULTON,CSX,2014-01-18 00:00:00+00,1516,0,Georgia,ATLANTA TERMINAL,Miscellaneous Causes Not Otherwise Listed,Loading Procedures,4,Clear,23700,Derailment,0,Dark,18,0,PM,14-Jan,http://www.eurail.com/sites/eurail.com/files/styles/asset_image_responsive_common_big_image/public/tgv_high-speed_train_france.jpg,00601
0101000020E61000004AF086342AE854C01A8524B37A6B4040,78,0101000020110F000035ACA66598C161C1EC3B37DB7D8E4D41,GM03 PERFORMING ROUTINE HUMPING OPERATIONS IN AUTO MATIC ON NS OWNED AND MAINTAINED TRACK ALLOWED 2 EXTRA HEAVY LOADS OVER HUMP THAT COUPLED TO AND DAMAGED POTX 2975.      ,MACON,19000,30,0,2013,8,0,8,0,31,BIBB,NS,2013-08-04 00:00:00+00,5454,0,Georgia,GEORGIA,Train operation - Human Factors,General Switching Rules,8,Cloudy,19000,Other,0,Day,4,0,AM,13-Aug,http://www.eurail.com/sites/eurail.com/files/styles/asset_image_responsive_common_big_image/public/tgv_high-speed_train_france.jpg,00601
0101000020E6100000971C774A078F54C001A60C1CD0684040,45,0101000020110F0000CC483649E47561C14B0A72091A894D41,"TRAIN 192G521 TRAVELING EAST ON MAIN TRACK WITH 02 UNITS, 50 LOADS, 40 EMPTIES, 7823 TONS, DERAILED 1ST THROUGH 38TH HEAD CARS AT MP S-95.4, RESULTING IN RELEASE OF RESIDUE CHLORINE AND METHYL ETHYL K EOTONE. NO INJURIES OCCURRED.  FIVE CARS RELEASED HAZMATS:  OLNX 114053, CHLORINE, 313 LBS; SCMX 430 9 MEK (METHOL ETHOL KEYTONE), 176,370 LBS; TCIX 6193, SODIUM HYDROXIDE, 2584 GALLONS; GATX 90681, SO DIUM HYDROXIDE, 4334 GALLONS & TCMX 450166, SODIUM PEROXYHYDRATE, 33 TONS.   ",MIDVILLE,2050800,5,0,2010,48,0,5,7823,31,BURKE,NS,2010-11-21 00:00:00+00,3340,0,Georgia,,"Rack, Roadbed and Structures","Rail, Joint Bar and Rail Anchoring",48,Clear,2350800,Derailment,0,Dusk,21,0,PM,10-Nov,http://www.eurail.com/sites/eurail.com/files/styles/asset_image_responsive_common_big_image/public/tgv_high-speed_train_france.jpg,00601
0101000020E610000011E335AFEA0355C0503A9160AA254040,63,0101000020110F0000C9E6C73B2AD961C11C1D87AFC7014D41,"DUMP TRUCK FAILED TO STOP FOR THE XING. DRIVER PASSED CARS AND STRUCK THE SIGNAL POST, CEMENT BRIDGE THEN STRIKING THE PASSING TRAIN N14020. NO INJURIES.  PROTECTION ALSO AT XING INCLUDE ADVANCE WARNI NG AND PAVEMENT MARKINGS (RRXING SYMBOLS AND STOP LINES).     ",OGLETHORPE,24896,27,0,2010,23,0,11,13906,31,MACON,CSX,2010-02-24 00:00:00+00,8123,0,Georgia,,Miscellaneous Causes Not Otherwise Listed,Loading Procedures,23,Rain,44996,Hwy-rail crossing,0,Day,24,0,AM,10-Feb,http://www.eurail.com/sites/eurail.com/files/styles/asset_image_responsive_common_big_image/public/tgv_high-speed_train_france.jpg,00601
0101000020E61000004354E1CFF09654C0F8E0B54B1B363F40,85,0101000020110F000073E6CD8F9C7C61C116324E01E2EC4B41,"Y19708 ONE MAN REMOTE CONTROL HUMP JOB COUPLED TO EAST END OF TRACK R04 IN PREPARATION TO HUMP CUT O F CARS, AFTER COUPLING, STRETCHING SLACK AND RELEASING HANDBRAKES, RCO WAS TRANSPORTED TO WEST END O F TRACK DRIVING ADJACENT TO R04 AND OBSERVING NO SEPARATION IN CUT OF CARS. BECAUSE TRACK WAS FULL A ND PROXIMITY OF HEAD END TO EAST END OF TRACK, MOVEMENT WAS SHOVED WEST APPROXIMATELY TWO CAR LENGTH S AND STOPPED IN AN EFFORT TO OBSERVE SLACK RUN OUT AND CUT SOLID. MOVEMENT STOPPED BUT SLACK DID NO T RUN OUT. RCO AGAIN TRIED TO SHOVE WEST TO OBSERVE SLACK RUN OUT AND AGAIN MOVEMENT STOPPED BUT SLA CK DID NOT RUN OUT. RCO THEN PULLED AHEAD IN AN ATTEMPT TO STRETCH SLACK FOULING EAST END OF TRACK R 04 SIDESWIPING INBOUND Q60407 PULLING INTO TRACK R06. INVESTIGATION FOUND A SIX CAR SEPARATION IN MI",WAYCROSS,10000,30,0,2010,8,0,10,0,31,WARE,CSX,2010-05-08 00:00:00+00,9571,0,Georgia,,Train operation - Human Factors,General Switching Rules,1,Clear,180800,Side collision,0,Day,8,0,AM,10-May,http://www.eurail.com/sites/eurail.com/files/styles/asset_image_responsive_common_big_image/public/tgv_high-speed_train_france.jpg,00601
0101000020E6100000520E6613602355C049D3A0681ECA4040,80,0101000020110F00001D9438FBE1F361C143A2531BA14E4E41,A TRACTOR-TRAILER WAS STOPPED ON CROSSING WAITING FOR TRAFFIC TO CLEAR SO TRUCK COULD MAKE A LEFT TU RN. Z16129 STRUCK THE TRUCK AS IT WAS ON MIDDLE OF CROSSING. THE TRUCK WAS CARRYING A NON HAZARDOUS SHIPMENT OF N-T-BUTYL-2-BENSOTHIAZOLESULFENAMIDE THAT SPILLED ON THE ROAD. THE TRAIN ENGINEER SUSTAI NED A MINOR INJURY. THE TRUCK DRIVER WAS CITED FOR FAILURE TO STOP AT A RAILROAD CROSSING.    ,UNION CITY,200,40,0,2011,37,0,7,4295,31,FULTON,CSX,2011-06-29 00:00:00+00,1591,0,Georgia,,Miscellaneous Causes Not Otherwise Listed,Loading Procedures,37,Clear,54441,Hwy-rail crossing,0,Day,29,0,AM,11-Jun,http://www.eurail.com/sites/eurail.com/files/styles/asset_image_responsive_common_big_image/public/tgv_high-speed_train_france.jpg,00601
0101000020E6100000F50A0BEE071955C0581EA4A7C8DF4040,35,0101000020110F0000F1E500E918EB61C1E873151AD87A4E41,Y29814 SHOVED D02 WITH A CUT OF CARS AND FAILED TO ASCERTAIN THAT THE IRON PYTHON WAS IN THE DOWN PO SITION AND DERAILED TWO CARS.      ,ATLANTA,29933,25,0,2013,10,0,2,0,31,FULTON,CSX,2013-03-15 00:00:00+00,5063,0,Georgia,ATLANTA TERMINAL,Train operation - Human Factors,General Switching Rules,10,Clear,32707,Derailment,0,Dark,15,0,AM,13-Mar,http://www.eurail.com/sites/eurail.com/files/styles/asset_image_responsive_common_big_image/public/tgv_high-speed_train_france.jpg,00601
0101000020E61000004AF086342AE854C01A8524B37A6B4040,85,0101000020110F000035ACA66598C161C1EC3B37DB7D8E4D41,"GM62, SHOVING SOUTH WITH 2 UNITS, 16 LOADS, 10 EMPTIES, 1846 TONS, STRUCK THE SIDE OF GM60, CONCURRE NTELY SHOVING SOUTH WITH 2 UNITS, 5 LOADS, 28 EMPTIES, 1730 TONS, DERAILING 24TH THROUGH 26TH HEAD C ARS OF GM62'S TRAIN AND THE 31ST HEAD CARS OF GM60'S TRAIN.     ",MACON,0,25,0,2012,9,0,6,0,31,BIBB,NS,2012-06-12 00:00:00+00,334,0,Georgia,GEORGIA,Train operation - Human Factors,"Switches, Use of",9,Clear,88500,Side collision,0,Day,12,0,PM,12-Jun,http://www.eurail.com/sites/eurail.com/files/styles/asset_image_responsive_common_big_image/public/tgv_high-speed_train_france.jpg,00601
0101000020E61000002A745E6397E854C0D9EE1EA0FBAA3F40,68,0101000020110F000089514F20F5C161C140ADBA0E3A614C41,"TRAIN 209G316 TRAVELING SOUTH ON GS&F MAINLINE WITH 3 UNITS, 47 LOADS, 0 MTYS, 705 TONS, STRUCK SEMI TRACTOR WITH LOWBOY TRAILER OCCUPIED BY JOHN DEERE COMBINE THAT WAS STRUCK ON GRADE CROSSING.      ",SYCAMORE,25200,15,0,2011,40,0,7,7058,31,TURNER,NS,2011-04-16 00:00:00+00,3868,0,Georgia,,Miscellaneous Causes Not Otherwise Listed,Loading Procedures,40,Rain,40200,Hwy-rail crossing,0,Day,16,0,AM,11-Apr,http://www.eurail.com/sites/eurail.com/files/styles/asset_image_responsive_common_big_image/public/tgv_high-speed_train_france.jpg,00601
0101000020E61000004354E1CFF09654C0F8E0B54B1B363F40,78,0101000020110F000073E6CD8F9C7C61C116324E01E2EC4B41,"REMOTE CONTROL HUMP JOB, Y19827, WENT TO TRACK B46 TO PULL 10 CARS FOR REHUMP, AFTER MAKING TWO COUP LINGS IN TRACK, RCOF THEN SHOVED BACK 23 FEET, STOPPED MOVEMENT, THEN SHOVED BACK AN ADDITIONAL 36 F EET AT A MAXIMUM SPEED OF 1.1 MPH ROLLING OFF CARS THAT WERE REMAINING IN B46.  CUT OF CARS ROLLED O UT OF THE WEST END OF B46 THROUGH EXIT RETARDER STRIKING CUT OF CARS IN B47 FOULING THE WEST END OF B46. CUT OF CARS IN B47 HAD PREVIOUSLY ROLLED OUT IN FOUL DURING NORMAL HUMPING OPERATIONS.   ",WAYCROSS,14000,15,0,2011,1,0,9,0,31,PIERCE,CSX,2011-03-27 00:00:00+00,6653,0,Georgia,,Signal and Communication,Signal and Communication,0,Clear,55203,Other,0,Day,27,0,AM,11-Mar,http://www.eurail.com/sites/eurail.com/files/styles/asset_image_responsive_common_big_image/public/tgv_high-speed_train_france.jpg,00601
0101000020E6100000F50A0BEE071955C0581EA4A7C8DF4040,72,0101000020110F0000F1E500E918EB61C1E873151AD87A4E41,"GA47 PULLING NORTH ON NS OWNED AND MAINTRAINED TRACK WITH 6 UNTIS, 17 LOADS, 0 EMPTIES, 3973 TONS, D ERAILED 6TH LOCOMOTIVE, UP 7355 AND 1ST HC, DTTX 76276.      ",ATLANTA,28,50,0,2012,9,0,2,0,31,FULTON,NS,2012-06-12 00:00:00+00,5279,0,Georgia,GEORGIA,Mechanical and Electrical Failures,Wheels,9,Clear,11504,Derailment,0,Dark,12,0,AM,12-Jun,http://www.eurail.com/sites/eurail.com/files/styles/asset_image_responsive_common_big_image/public/tgv_high-speed_train_france.jpg,00601
0101000020E6100000F50A0BEE071955C0581EA4A7C8DF4040,80,0101000020110F0000F1E500E918EB61C1E873151AD87A4E41,"GA06 PULLING NORTH ON NEW SIDE LEAD INTO CT22 WITH 2 UNITS, 16 LOADS, 1 EMPTY, 2527 TONS, DERAILED 1 2TH AND 13TH HEAD CARS. S011: POWER SWITCH FAILURE.      ",ATLANTA,2150,10,0,2011,7,0,2,2527,31,FULTON,NS,2011-05-07 00:00:00+00,4094,0,Georgia,,Signal and Communication,Signal and Communication,7,Clear,23250,Derailment,0,Day,7,0,PM,11-May,http://www.eurail.com/sites/eurail.com/files/styles/asset_image_responsive_common_big_image/public/tgv_high-speed_train_france.jpg,00601
0101000020E6100000D4B66114041E55C0C05DF6EB4E4D4040,65,0101000020110F0000B7A09BBE54EF61C103952A7993514D41,MARTIN MARIETTA CREW WAS SHOVING THEIR TRAIN NORTH ON TRACK #2 AND DID NOT PROPERLY LINE THE CROSSOV ER (BETWEEN TRACK 1 AND 2) SWITCH CAUSING THEM TO SHOVE THEIR TRAIN FROM TRACK #2 TO TRACK #1 LETTIN G THE BOTTOM CAR (CSXT 966333) ON THEIR TRAIN STRIKE CARS HZGX 8789 AND HZGX 9495 IN TRACK #1 DERAIL ING ALL 3 CARS.    ,JUNCTION CITY,25710,55,0,2011,5,0,9,1500,31,TALBOT,CSX,2011-12-28 00:00:00+00,2899,0,Georgia,,Miscellaneous Causes Not Otherwise Listed,Loading Procedures,5,Clear,25710,Other,0,Day,28,0,AM,11-Dec,http://www.eurail.com/sites/eurail.com/files/styles/asset_image_responsive_common_big_image/public/tgv_high-speed_train_france.jpg,00601
0101000020E6100000753A90F5D4F454C0ED7DAA0A0D264140,35,0101000020110F0000475E17785ACC61C10EEFB45BDA0A4F41,"LOCAL P45P423 SWITCHING INTO GY03 TRACK.  CREW CUT OFF 4 LOADED CAS WHICH ROLLED ON TOP OF APPROXIMA TELY 30 STANDING CARS IN GY03 WHEN 1 CAR DERAILED SIRX 5 ENDS, R 1&2, L 1-4.      ",GAINESVILLE,12000,50,0,2012,1,0,6,500,31,HALL,NS,2012-11-23 00:00:00+00,2220,0,Georgia,PIEDMONT,Train operation - Human Factors,General Switching Rules,1,Clear,12500,Rearend collision,0,Dawn,23,0,AM,12-Nov,http://www.eurail.com/sites/eurail.com/files/styles/asset_image_responsive_common_big_image/public/tgv_high-speed_train_france.jpg,00601
0101000020E61000008AC91B60E6B354C0D789CBF10A784040,70,0101000020110F0000DEC748E7349561C1B70D73AFE7A74D41,"378G522 PULLING EAST INTO WEST EXTENSION WITH 2 UNITS, 27 LOADS, 102 EMPTIES, 6038 TONS, DERAILED 17 TH THROUGH 21ST HEAD CARS ON NS OWNED AND MAINTAINED TRACK.  GACX 1808, CAPACITY 207,600 LBS, LOAD 2 01,850 LBS, RELEASED APPROXIMATELY 150 LBS OF AMMONIUM NITRATE.     ",TENNILLE,7700,50,0,2010,6,0,1,6038,31,WASHINGTON,NS,2010-05-23 00:00:00+00,9530,0,Georgia,,Train operation - Human Factors,"Switches, Use of",6,Clear,23994,Derailment,0,Dark,23,0,AM,10-May,http://www.eurail.com/sites/eurail.com/files/styles/asset_image_responsive_common_big_image/public/tgv_high-speed_train_france.jpg,00601
0101000020E6100000753A90F5D4F454C0ED7DAA0A0D264140,38,0101000020110F0000475E17785ACC61C10EEFB45BDA0A4F41,LOCAL P16 WHILE SHOVING NORTH INTO TRACK #5 DERAILED EMPTY TANK CAR CTRX 23502 AXLES 3 & 4 ALL WHEEL S.      ,GAINESVILLE,10193,30,0,2012,3,0,8,0,31,HALL,NS,2012-01-15 00:00:00+00,1104,0,Georgia,PIEDMONT,"Rack, Roadbed and Structures","Frogs, Switches and Track Appliances",3,Clear,10193,Derailment,0,Day,15,0,AM,12-Jan,http://www.eurail.com/sites/eurail.com/files/styles/asset_image_responsive_common_big_image/public/tgv_high-speed_train_france.jpg,00601
0101000020E6100000F50A0BEE071955C0581EA4A7C8DF4040,87,0101000020110F0000F1E500E918EB61C1E873151AD87A4E41,DURING NORMAL HUMP OPERATIONS ORTX 93110 STALLED AT THE ENTRANCE OF TRACK C23 AND WAS CORNERED BY A 3-CAR CUT THAT WAS TARGETED TO TRACK C22 CAUSING DAMAGE TO THE ORTX 93110 AND GATX 21842. INVESTIGAT ION REVEALED THAT AIR BRAKES WERE APPLIED ON THE ORTX 93110 AND THAT THEY WOULD NOT RELEASE WHEN THE BLEED ROD WAS OPERATED.    ,ATLANTA,2147,50,0,2012,9,0,3,0,31,FULTON,CSX,2012-05-08 00:00:00+00,3235,0,Georgia,ATLANTA TERMINAL,Mechanical and Electrical Failures,Brake,0,Cloudy,40041,Other,0,Day,8,0,PM,12-May,http://www.eurail.com/sites/eurail.com/files/styles/asset_image_responsive_common_big_image/public/tgv_high-speed_train_france.jpg,00601
0101000020E610000006854199461C55C0813FFCFCF7D64040,85,0101000020110F0000AED0BE65DAED61C1C53CC1EBD7684E41,"GE07 SHOVING NORTH INTO IY16 TO COUPLING WITH 2 UNITS, 28 LOADS, 0 EMPTIES, 1200 TONS, DAMAGING 28HC , TCSZ 463197 AND BOGIES, TCSR 4191 AND TCSR 3197. NS OWNED AND MAINTAINED TRACK.      ",EAST POINT,14000,35,0,2012,2,0,3,0,31,FULTON,NS,2012-10-06 00:00:00+00,5807,0,Georgia,GEORGIA,Train operation - Human Factors,General Switching Rules,2,Clear,14000,Other,0,Day,6,0,PM,12-Oct,http://www.eurail.com/sites/eurail.com/files/styles/asset_image_responsive_common_big_image/public/tgv_high-speed_train_france.jpg,00601
0101000020E61000008D5DA27A6B7E54C03BE3FBE252BD4040,80,0101000020110F0000A9CB8938C96761C15F6AC0B88E344E41,Y29015 SHOVING CARS INTO TRACK A03 DEARILED CARS DUE TO BROKEN RAIL.       ,AUGUSTA,36327,45,0,2012,7,0,8,0,31,RICHMOND,CSX,2012-04-15 00:00:00+00,2537,0,Georgia,AUGUSTA,"Rack, Roadbed and Structures","Rail, Joint Bar and Rail Anchoring",7,Clear,37327,Derailment,0,Dark,15,0,PM,12-Apr,http://www.eurail.com/sites/eurail.com/files/styles/asset_image_responsive_common_big_image/public/tgv_high-speed_train_france.jpg,00601
0101000020E6100000F50A0BEE071955C0581EA4A7C8DF4040,30,0101000020110F0000F1E500E918EB61C1E873151AD87A4E41,"WHILE IN PRO YARD HUMP OPERATION, ECUX 881082 WAS HUMPED INTO TRACK C01 FOLLOWED BY PTLX 223928 WHIC H WAS HUMPED INTO TRACK C02. THE PTLX 223928 CAUGHT UP WITH AND CORNERED ECUX 881082, DAMAGING EACH CAR. THERE WAS NO DERAILMENT.     ",ATLANTA,710,23,0,2010,8,0,9,0,31,FULTON,CSX,2010-01-13 00:00:00+00,8500,0,Georgia,,Signal and Communication,Signal and Communication,3,Clear,15822,Other,0,Day,13,0,AM,10-Jan,http://www.eurail.com/sites/eurail.com/files/styles/asset_image_responsive_common_big_image/public/tgv_high-speed_train_france.jpg,00601
0101000020E6100000F50A0BEE071955C0581EA4A7C8DF4040,59,0101000020110F0000F1E500E918EB61C1E873151AD87A4E41,"GA43-3'30"" GA43, WHILE SHOVING SOUTH ON THE WEST PULLBACK WITH 1 UNIT, 13 LOADS, 2 EMPTIES AND 2040 TONS, DERAILED THE #2 AXLE OF LOCOMOTIVE NS 5552.      ",ATLANTA,12038,50,0,2011,2,0,5,0,31,FULTON,NS,2011-10-15 00:00:00+00,180,0,Georgia,,"Rack, Roadbed and Structures","Frogs, Switches and Track Appliances",2,Clear,12188,Derailment,0,Dark,15,0,AM,11-Oct,http://www.eurail.com/sites/eurail.com/files/styles/asset_image_responsive_common_big_image/public/tgv_high-speed_train_france.jpg,00601
0101000020E610000015FF7744854954C06005F86EF30E4040,70,0101000020110F000038ECF8D0DB3A61C1A0213C602ED44C41,CSX CREW DERAILED 1 CAR DUE TO CROSS LEVEL OF TRACK IRREGULAR AT JOINTS.       ,GARDEN CITY,0,0,0,2012,3,0,1,0,31,CHATHAM,SAPT,2012-01-26 00:00:00+00,1020,0,Georgia,SAVANNAH,"Rack, Roadbed and Structures", Track Geometry,0,Clear,29634,Derailment,0,Day,26,0,PM,12-Jan,http://www.eurail.com/sites/eurail.com/files/styles/asset_image_responsive_common_big_image/public/tgv_high-speed_train_france.jpg,00601
0101000020E6100000C45E28603BFF54C0B058C345EEF94040,52,0101000020110F0000097101A92FD561C17732E67E52B04E41,A70907 WAS PULLING 7 CARS UP THE VIKING LEAD FROM CUSTOMER IBC WHEN THE HEAD CAR AND NEXT 3 CARS DER AILED ON WIDE GAGE.      ,LAWRENCEVILLE,21092,1,0,2013,7,0,12,640,31,GWINNETT,CSX,2013-03-07 00:00:00+00,2831,0,Georgia,ABBEVILLE,"Rack, Roadbed and Structures",Track Geometry,7,Clear,21292,Derailment,0,Day,7,0,PM,13-Mar,http://www.eurail.com/sites/eurail.com/files/styles/asset_image_responsive_common_big_image/public/tgv_high-speed_train_france.jpg,00601
0101000020E6100000A167B3EA730955C09C69C2F693213F40,45,0101000020110F00001390B1E3DDDD61C15F1A688381D84B41,GF85 JUST PULLED OUT OF THE SUNOCO INDUSTRY AND CLEARED THE SWITCH WITH 8 LDS AND 6MTYS. THE CONDUCT OR WAS GOING TO SET THE EMPTIES DOWN THE SIDING AND THEN GO BACK TO SPOT LOADS. THE CONDUCTOR POSITI ONED HIMSELF ON THE GROUND AT THE CLEARANCE POINT AND TOLD THE ENGINEER TO BACK UP CLEAR FOR 10 CAR LENGTHS AND HE ONLY NEEDED 8 TO CLEAR. AFTER GOING ABOUT 5 CAR LENGTHS THE CONDUCTOR HEARD A LOUD NO ISE AND SAW WHAT HE THOUGHT WAS THE REAR CAR DERAIL. HE THEN INSTRUCTED THE ENGINEER TO PLACE THE TR AIN IN EMERGENCY. DURING FURTHER INVESTIGATION WHEN INSPECTING HIS TRAIN IT WAS DETERMINED THE REAR CAR CAME INTO CONTACT WITH THE REMAINDER OF THE TRAIN THAT WAS SECURED ON THE MAINLINE. ,PELHAM,14000,15,0,2013,5,0,6,880,31,MITCHELL,GFRR,2013-12-28 00:00:00+00,529,0,Georgia,ALBANY,Train operation - Human Factors,General Switching Rules,5,Cloudy,15000,Side collision,0,Dark,28,0,AM,13-Dec,http://www.eurail.com/sites/eurail.com/files/styles/asset_image_responsive_common_big_image/public/tgv_high-speed_train_france.jpg,00601
